species	longitude	latitude
Myrmecophaga tridactyla	-56.306714	-19.920496
Myrmecophaga tridactyla	-56.297758	-19.971
Myrmecophaga tridactyla	-56.280357	-19.947138
Myrmecophaga tridactyla	-56.283829	-19.944396
Myrmecophaga tridactyla	-56.283829	-19.944396
Myrmecophaga tridactyla	-56.267482	-19.950032
Myrmecophaga tridactyla	-56.267482	-19.950032
Myrmecophaga tridactyla	-56.267482	-19.950032
Myrmecophaga tridactyla	-56.267482	-19.950032
Myrmecophaga tridactyla	-56.259206	-19.952103
Myrmecophaga tridactyla	-56.253961	-19.953788
Myrmecophaga tridactyla	-56.253961	-19.953788
Myrmecophaga tridactyla	-56.248988	-19.966816
Myrmecophaga tridactyla	-56.270479	-19.967366
Myrmecophaga tridactyla	-56.237297	-19.959266
Myrmecophaga tridactyla	-56.237297	-19.959266
Myrmecophaga tridactyla	-56.238487	-19.956253
Myrmecophaga tridactyla	-56.293471	-19.903627
Myrmecophaga tridactyla	-56.303917	-19.933036
Myrmecophaga tridactyla	-56.314544	-19.930647
Myrmecophaga tridactyla	-56.314544	-19.930647
Myrmecophaga tridactyla	-56.314544	-19.930647
Myrmecophaga tridactyla	-56.306007	-19.948948
Myrmecophaga tridactyla	-56.306714	-19.920496
Myrmecophaga tridactyla	-56.306714	-19.920496
Myrmecophaga tridactyla	-56.270479	-19.967366
Myrmecophaga tridactyla	-56.270479	-19.967366
Myrmecophaga tridactyla	-56.270479	-19.967366
Myrmecophaga tridactyla	-56.270479	-19.967366
Myrmecophaga tridactyla	-56.270479	-19.967366
Myrmecophaga tridactyla	-56.270479	-19.967366
Myrmecophaga tridactyla	-56.283499	-19.93919
Myrmecophaga tridactyla	-56.283499	-19.93919
Myrmecophaga tridactyla	-56.280357	-19.947138
Myrmecophaga tridactyla	-56.280357	-19.947138
Myrmecophaga tridactyla	-56.280357	-19.947138
Myrmecophaga tridactyla	-56.280357	-19.947138
Myrmecophaga tridactyla	-56.280357	-19.947138
Myrmecophaga tridactyla	-56.283829	-19.944396
Myrmecophaga tridactyla	-56.275614	-19.950137
Myrmecophaga tridactyla	-56.267482	-19.950032
Myrmecophaga tridactyla	-56.267482	-19.950032
Myrmecophaga tridactyla	-56.259206	-19.952103
Myrmecophaga tridactyla	-56.253961	-19.953788
Myrmecophaga tridactyla	-56.253961	-19.953788
Myrmecophaga tridactyla	-56.250012	-19.950284
Myrmecophaga tridactyla	-56.250012	-19.950284
Myrmecophaga tridactyla	-56.24632	-19.962955
Myrmecophaga tridactyla	-56.254842	-19.947431
Myrmecophaga tridactyla	-56.262204	-19.882654
Myrmecophaga tridactyla	-56.262204	-19.882654
Myrmecophaga tridactyla	-56.262204	-19.882654
Myrmecophaga tridactyla	-56.272488	-19.86241
Myrmecophaga tridactyla	-56.296415	-19.903278
Myrmecophaga tridactyla	-56.296415	-19.903278
Myrmecophaga tridactyla	-56.303917	-19.933036
Myrmecophaga tridactyla	-56.306007	-19.948948
Myrmecophaga tridactyla	-56.306007	-19.948948
Myrmecophaga tridactyla	-56.270479	-19.967366
Myrmecophaga tridactyla	-56.270479	-19.967366
Myrmecophaga tridactyla	-56.270479	-19.967366
Myrmecophaga tridactyla	-56.270479	-19.967366
Myrmecophaga tridactyla	-56.274694	-19.942145
Myrmecophaga tridactyla	-56.274694	-19.942145
Myrmecophaga tridactyla	-56.275614	-19.950137
Myrmecophaga tridactyla	-56.275614	-19.950137
Myrmecophaga tridactyla	-56.275614	-19.950137
Myrmecophaga tridactyla	-56.275614	-19.950137
Myrmecophaga tridactyla	-56.267482	-19.950032
Myrmecophaga tridactyla	-56.267482	-19.950032
Myrmecophaga tridactyla	-56.259206	-19.952103
Myrmecophaga tridactyla	-56.259206	-19.952103
Myrmecophaga tridactyla	-56.253961	-19.953788
Myrmecophaga tridactyla	-56.250012	-19.950284
Myrmecophaga tridactyla	-56.250012	-19.950284
Myrmecophaga tridactyla	-56.236913	-19.939764
Myrmecophaga tridactyla	-56.314544	-19.930647
Myrmecophaga tridactyla	-56.301561	-19.973392
Myrmecophaga tridactyla	-56.301561	-19.973392
Myrmecophaga tridactyla	-56.301561	-19.973392
Myrmecophaga tridactyla	-56.301561	-19.973392
Myrmecophaga tridactyla	-56.291491	-19.90399
Myrmecophaga tridactyla	-56.317443	-19.95183
Myrmecophaga tridactyla	-56.317443	-19.95183
Myrmecophaga tridactyla	-56.317443	-19.95183
Myrmecophaga tridactyla	-56.317443	-19.95183
Myrmecophaga tridactyla	-56.317443	-19.95183
Myrmecophaga tridactyla	-51.703284	-19.955283
Myrmecophaga tridactyla	-56.306667	-19.920423
Myrmecophaga tridactyla	-56.314906	-19.919787
Myrmecophaga tridactyla	-56.372498	-19.891047
Myrmecophaga tridactyla	-56.377813	-19.890243
Myrmecophaga tridactyla	-56.377813	-19.890243
Myrmecophaga tridactyla	-56.347827	-19.796826
Myrmecophaga tridactyla	-56.347827	-19.796826
Myrmecophaga tridactyla	-56.347827	-19.796826
Myrmecophaga tridactyla	-56.347827	-19.796826
Myrmecophaga tridactyla	-56.347827	-19.796826
Myrmecophaga tridactyla	-56.347827	-19.796826
Myrmecophaga tridactyla	-56.270479	-19.967366
Myrmecophaga tridactyla	-56.270479	-19.967366
Myrmecophaga tridactyla	-56.270479	-19.967366
Myrmecophaga tridactyla	-56.270479	-19.967366
Myrmecophaga tridactyla	-56.24632	-19.962955
Myrmecophaga tridactyla	-56.248988	-19.966816
Myrmecophaga tridactyla	-56.280357	-19.947138
Myrmecophaga tridactyla	-56.280357	-19.947138
Myrmecophaga tridactyla	-56.280357	-19.947138
Myrmecophaga tridactyla	-56.280357	-19.947138
Myrmecophaga tridactyla	-56.280357	-19.947138
Myrmecophaga tridactyla	-56.280357	-19.947138
Myrmecophaga tridactyla	-56.283829	-19.944396
Myrmecophaga tridactyla	-56.27454	-19.948768
Myrmecophaga tridactyla	-56.27454	-19.948768
Myrmecophaga tridactyla	-56.27454	-19.948768
Myrmecophaga tridactyla	-56.267482	-19.950032
Myrmecophaga tridactyla	-56.259206	-19.952103
Myrmecophaga tridactyla	-56.253961	-19.953788
Myrmecophaga tridactyla	-56.253961	-19.953788
Myrmecophaga tridactyla	-56.254842	-19.947431
Myrmecophaga tridactyla	-56.254842	-19.947431
Myrmecophaga tridactyla	-56.254842	-19.947431
Myrmecophaga tridactyla	-56.254842	-19.947431
Myrmecophaga tridactyla	-56.254842	-19.947431
Myrmecophaga tridactyla	-56.306007	-19.948948
Myrmecophaga tridactyla	-56.251806	-19.896029
Myrmecophaga tridactyla	-56.317443	-19.95183
Myrmecophaga tridactyla	-56.317443	-19.95183
Myrmecophaga tridactyla	-56.317443	-19.95183
Myrmecophaga tridactyla	-56.317443	-19.95183
Myrmecophaga tridactyla	-51.703284	-19.955283
Myrmecophaga tridactyla	-56.254402	-19.953601
Myrmecophaga tridactyla	-56.254402	-19.953601
Myrmecophaga tridactyla	-56.274763	-19.950125
Myrmecophaga tridactyla	-56.274763	-19.950125
Myrmecophaga tridactyla	-56.274763	-19.950125
Myrmecophaga tridactyla	-56.274763	-19.950125
Myrmecophaga tridactyla	-56.274763	-19.950125
Myrmecophaga tridactyla	-56.274129	-19.862968
Myrmecophaga tridactyla	-56.221079	-19.916563
Myrmecophaga tridactyla	-56.297802	-19.948247
Myrmecophaga tridactyla	-56.297802	-19.948247
Myrmecophaga tridactyla	-56.304561	-19.882056
Myrmecophaga tridactyla	-56.278379	-19.852376
Myrmecophaga tridactyla	-56.317395	-19.952056
Myrmecophaga tridactyla	-56.317395	-19.952056
Myrmecophaga tridactyla	-56.317395	-19.952056
Myrmecophaga tridactyla	-56.329763	-19.958166
Myrmecophaga tridactyla	-56.283233	-19.847462
Myrmecophaga tridactyla	-56.283233	-19.847462
Myrmecophaga tridactyla	-56.291961	-19.871443
Myrmecophaga tridactyla	-56.271623	-19.857518
Myrmecophaga tridactyla	-56.304781	-19.932208
Myrmecophaga tridactyla	-56.344112	-19.908556
Myrmecophaga tridactyla	-56.401242	-19.873326
Myrmecophaga tridactyla	-56.347808	-19.796654
Myrmecophaga tridactyla	-56.347808	-19.796654
Myrmecophaga tridactyla	-56.347808	-19.796654
Myrmecophaga tridactyla	-56.292574	-19.961266
Myrmecophaga tridactyla	-56.268307	-19.942987
Myrmecophaga tridactyla	-56.268307	-19.942987
Myrmecophaga tridactyla	-56.274662	-19.949203
Myrmecophaga tridactyla	-56.268497	-19.939138
Myrmecophaga tridactyla	-56.268497	-19.939138
Myrmecophaga tridactyla	-56.268497	-19.939138
Myrmecophaga tridactyla	-56.287366	-19.907859
Myrmecophaga tridactyla	-56.263039	-19.941582
Myrmecophaga tridactyla	-56.304561	-19.882056
Myrmecophaga tridactyla	-56.291961	-19.871443
Myrmecophaga tridactyla	-56.291961	-19.871443
Myrmecophaga tridactyla	-56.291961	-19.871443
Myrmecophaga tridactyla	-56.291961	-19.871443
Myrmecophaga tridactyla	-56.291961	-19.871443
Myrmecophaga tridactyla	-56.291961	-19.871443
Myrmecophaga tridactyla	-56.291961	-19.871443
Myrmecophaga tridactyla	-56.291961	-19.871443
Myrmecophaga tridactyla	-56.303937	-19.933
Myrmecophaga tridactyla	-56.425773	-19.954888
Myrmecophaga tridactyla	-56.425773	-19.954888
Myrmecophaga tridactyla	-56.425773	-19.954888
Myrmecophaga tridactyla	-56.425773	-19.954888
Myrmecophaga tridactyla	-56.425773	-19.954888
Myrmecophaga tridactyla	-56.329566	-19.959557
Myrmecophaga tridactyla	-56.329566	-19.959557
Myrmecophaga tridactyla	-56.329566	-19.959557
Myrmecophaga tridactyla	-56.329566	-19.959557
Myrmecophaga tridactyla	-56.329566	-19.959557
Myrmecophaga tridactyla	-56.329566	-19.959557
Myrmecophaga tridactyla	-56.329566	-19.959557
Myrmecophaga tridactyla	-56.329566	-19.959557
Myrmecophaga tridactyla	-56.329566	-19.959557
Myrmecophaga tridactyla	-56.317395	-19.952056
Myrmecophaga tridactyla	-56.314829	-19.979615
Myrmecophaga tridactyla	-56.314829	-19.979615
Myrmecophaga tridactyla	-56.314829	-19.979615
Myrmecophaga tridactyla	-56.314829	-19.979615
Myrmecophaga tridactyla	-56.270489	-19.967312
Myrmecophaga tridactyla	-56.270489	-19.967312
Myrmecophaga tridactyla	-56.270489	-19.967312
Myrmecophaga tridactyla	-56.270489	-19.967312
Myrmecophaga tridactyla	-56.268307	-19.942987
Myrmecophaga tridactyla	-56.268307	-19.942987
Myrmecophaga tridactyla	-56.268307	-19.942987
Myrmecophaga tridactyla	-56.268307	-19.942987
Myrmecophaga tridactyla	-56.274662	-19.949203
Myrmecophaga tridactyla	-56.254746	-19.890412
Myrmecophaga tridactyla	-56.274685	-19.942145
Myrmecophaga tridactyla	-56.306511	-19.938685
Myrmecophaga tridactyla	-56.306511	-19.938685
Myrmecophaga tridactyla	-56.30498	-19.956625
Myrmecophaga tridactyla	-56.30498	-19.956625
Myrmecophaga tridactyla	-56.30498	-19.956625
Myrmecophaga tridactyla	-56.30498	-19.956625
Myrmecophaga tridactyla	-56.30498	-19.956625
Myrmecophaga tridactyla	-56.30498	-19.956625
Myrmecophaga tridactyla	-56.30498	-19.956625
Myrmecophaga tridactyla	-56.30498	-19.956625
Myrmecophaga tridactyla	-56.30498	-19.956625
Myrmecophaga tridactyla	-56.30498	-19.956625
Myrmecophaga tridactyla	-56.30498	-19.956625
Myrmecophaga tridactyla	-56.30498	-19.956625
Myrmecophaga tridactyla	-56.30498	-19.956625
Myrmecophaga tridactyla	-56.30859	-19.95279
Myrmecophaga tridactyla	-56.30859	-19.95279
Myrmecophaga tridactyla	-56.30859	-19.95279
Myrmecophaga tridactyla	-56.30859	-19.95279
Myrmecophaga tridactyla	-56.317529	-19.95183
Myrmecophaga tridactyla	-56.317529	-19.95183
Myrmecophaga tridactyla	-56.317529	-19.95183
Myrmecophaga tridactyla	-56.317529	-19.95183
Myrmecophaga tridactyla	-56.299285	-19.919554
Myrmecophaga tridactyla	-56.299285	-19.919554
Myrmecophaga tridactyla	-56.299285	-19.919554
Myrmecophaga tridactyla	-56.299285	-19.919554
Myrmecophaga tridactyla	-56.30683	-19.920325
Myrmecophaga tridactyla	-56.30683	-19.920325
Myrmecophaga tridactyla	-56.30683	-19.920325
Myrmecophaga tridactyla	-56.30683	-19.920325
Myrmecophaga tridactyla	-56.236626	-19.957763
Myrmecophaga tridactyla	-56.247918	-19.954486
Myrmecophaga tridactyla	-56.247918	-19.954486
Myrmecophaga tridactyla	-56.25199	-19.954368
Myrmecophaga tridactyla	-56.25199	-19.954368
Myrmecophaga tridactyla	-56.25199	-19.954368
Myrmecophaga tridactyla	-56.25199	-19.954368
Myrmecophaga tridactyla	-56.25199	-19.954368
Myrmecophaga tridactyla	-56.25199	-19.954368
Myrmecophaga tridactyla	-56.25199	-19.954368
Myrmecophaga tridactyla	-56.259225	-19.952094
Myrmecophaga tridactyla	-56.259225	-19.952094
Myrmecophaga tridactyla	-56.259225	-19.952094
Myrmecophaga tridactyla	-56.259225	-19.952094
Myrmecophaga tridactyla	-56.30498	-19.956625
Myrmecophaga tridactyla	-56.30498	-19.956625
Myrmecophaga tridactyla	-56.30498	-19.956625
Myrmecophaga tridactyla	-56.30498	-19.956625
Myrmecophaga tridactyla	-56.251834	-19.896056
Myrmecophaga tridactyla	-56.251834	-19.896056
Myrmecophaga tridactyla	-56.251834	-19.896056
Myrmecophaga tridactyla	-56.265947	-19.951227
Myrmecophaga tridactyla	-56.265947	-19.951227
Myrmecophaga tridactyla	-56.265947	-19.951227
Myrmecophaga tridactyla	-56.265947	-19.951227
Myrmecophaga tridactyla	-56.269859	-19.950556
Myrmecophaga tridactyla	-56.269859	-19.950556
Myrmecophaga tridactyla	-56.269859	-19.950556
Myrmecophaga tridactyla	-56.273491	-19.950318
Myrmecophaga tridactyla	-56.278556	-19.950366
Myrmecophaga tridactyla	-56.278556	-19.950366
Myrmecophaga tridactyla	-56.278556	-19.950366
Myrmecophaga tridactyla	-56.26756	-19.949725
Myrmecophaga tridactyla	-56.258598	-19.951395
Myrmecophaga tridactyla	-56.256951	-19.947909
Myrmecophaga tridactyla	-56.249976	-19.953889
Myrmecophaga tridactyla	-56.280272	-19.947102
Myrmecophaga tridactyla	-56.274521	-19.948777
Myrmecophaga tridactyla	-56.246985	-19.963925
Myrmecophaga tridactyla	-56.270508	-19.967366
Myrmecophaga tridactyla	-56.270508	-19.967366
Myrmecophaga tridactyla	-56.270508	-19.967366
Myrmecophaga tridactyla	-56.270508	-19.967366
Myrmecophaga tridactyla	-56.270508	-19.967366
Myrmecophaga tridactyla	-56.270508	-19.967366
Myrmecophaga tridactyla	-56.270508	-19.967366
Myrmecophaga tridactyla	-56.270508	-19.967366
Myrmecophaga tridactyla	-56.270508	-19.967366
Myrmecophaga tridactyla	-56.266014	-19.967845
Myrmecophaga tridactyla	-56.266014	-19.967845
Myrmecophaga tridactyla	-56.250929	-19.95852
Myrmecophaga tridactyla	-56.250929	-19.95852
Myrmecophaga tridactyla	-56.250929	-19.95852
Myrmecophaga tridactyla	-56.30859	-19.95279
Myrmecophaga tridactyla	-56.304551	-19.882092
Myrmecophaga tridactyla	-56.292008	-19.871489
Myrmecophaga tridactyla	-56.314829	-19.979615
Myrmecophaga tridactyla	-56.314829	-19.979615
Myrmecophaga tridactyla	-56.314829	-19.979615
Myrmecophaga tridactyla	-56.31539	-19.96047
Myrmecophaga tridactyla	-56.33019	-19.954508
Myrmecophaga tridactyla	-56.294616	-19.957587
Myrmecophaga tridactyla	-56.270508	-19.967366
Myrmecophaga tridactyla	-56.270508	-19.967366
Myrmecophaga tridactyla	-56.260077	-19.966094
Myrmecophaga tridactyla	-56.260077	-19.966094
Myrmecophaga tridactyla	-56.247918	-19.954486
Myrmecophaga tridactyla	-56.247918	-19.954486
Myrmecophaga tridactyla	-56.249974	-19.950275
Myrmecophaga tridactyla	-56.256951	-19.947909
Myrmecophaga tridactyla	-56.256951	-19.947909
Myrmecophaga tridactyla	-56.258517	-19.950365
Myrmecophaga tridactyla	-56.25199	-19.954368
Myrmecophaga tridactyla	-56.25199	-19.954368
Myrmecophaga tridactyla	-56.259225	-19.952094
Myrmecophaga tridactyla	-56.268221	-19.943122
Myrmecophaga tridactyla	-56.276079	-19.942341
Myrmecophaga tridactyla	-56.30498	-19.956625
Myrmecophaga tridactyla	-56.30498	-19.956625
Myrmecophaga tridactyla	-56.2441	-19.953656
Myrmecophaga tridactyla	-56.2441	-19.953656
Myrmecophaga tridactyla	-56.2441	-19.953656
Myrmecophaga tridactyla	-56.249884	-19.951106
Myrmecophaga tridactyla	-56.249884	-19.951106
Myrmecophaga tridactyla	-56.25356	-19.953841
Myrmecophaga tridactyla	-56.25356	-19.953841
Myrmecophaga tridactyla	-56.25356	-19.953841
Myrmecophaga tridactyla	-56.275085	-19.944496
Myrmecophaga tridactyla	-56.308524	-19.952672
Myrmecophaga tridactyla	-56.312411	-19.955353
Myrmecophaga tridactyla	-56.251236	-19.927888
Myrmecophaga tridactyla	-56.251777	-19.896056
Myrmecophaga tridactyla	-56.251777	-19.896056
Myrmecophaga tridactyla	-56.251777	-19.896056
Myrmecophaga tridactyla	-56.251777	-19.896056
Myrmecophaga tridactyla	-56.251777	-19.896056
Myrmecophaga tridactyla	-56.251777	-19.896056
Myrmecophaga tridactyla	-56.251777	-19.896056
Myrmecophaga tridactyla	-56.251777	-19.896056
Myrmecophaga tridactyla	-56.254794	-19.890412
Myrmecophaga tridactyla	-56.254794	-19.890412
Myrmecophaga tridactyla	-56.26211	-19.88222
Myrmecophaga tridactyla	-56.303907	-19.93319
Myrmecophaga tridactyla	-56.24893	-19.966815
Myrmecophaga tridactyla	-56.24893	-19.966815
Myrmecophaga tridactyla	-56.306596	-19.958556
Myrmecophaga tridactyla	-56.290215	-19.947973
Myrmecophaga tridactyla	-56.251566	-19.908462
Myrmecophaga tridactyla	-56.236578	-19.957772
Myrmecophaga tridactyla	-56.236578	-19.957772
Myrmecophaga tridactyla	-56.31243	-19.955326
Myrmecophaga tridactyla	-56.31243	-19.955326
Myrmecophaga tridactyla	-56.31243	-19.955326
Myrmecophaga tridactyla	-56.317405	-19.951893
Myrmecophaga tridactyla	-56.317405	-19.951893
Myrmecophaga tridactyla	-56.250827	-19.927354
Myrmecophaga tridactyla	-56.250827	-19.927354
Myrmecophaga tridactyla	-56.312776	-19.901941
Myrmecophaga tridactyla	-56.303851	-19.922021
Myrmecophaga tridactyla	-56.294815	-19.893367
Myrmecophaga tridactyla	-56.294815	-19.893367
Myrmecophaga tridactyla	-56.294815	-19.893367
Myrmecophaga tridactyla	-56.294815	-19.893367
Myrmecophaga tridactyla	-56.294815	-19.893367
Myrmecophaga tridactyla	-56.294815	-19.893367
Myrmecophaga tridactyla	-56.291989	-19.87147
Myrmecophaga tridactyla	-56.306007	-19.948975
Myrmecophaga tridactyla	-56.268259	-19.943086
Myrmecophaga tridactyla	-56.268259	-19.943086
Myrmecophaga tridactyla	-56.285777	-19.887169
Myrmecophaga tridactyla	-56.285777	-19.887169
Myrmecophaga tridactyla	-56.268305	-19.939454
Myrmecophaga tridactyla	-56.268305	-19.939454
Myrmecophaga tridactyla	-56.2404	-19.92608
Myrmecophaga tridactyla	-56.2404	-19.92608
Myrmecophaga tridactyla	-56.19014	-19.928488
Myrmecophaga tridactyla	-56.19014	-19.928488
Myrmecophaga tridactyla	-56.19014	-19.928488
Myrmecophaga tridactyla	-56.19014	-19.928488
Myrmecophaga tridactyla	-56.19014	-19.928488
Myrmecophaga tridactyla	-56.19014	-19.928488
Myrmecophaga tridactyla	-56.19014	-19.928488
Myrmecophaga tridactyla	-56.19014	-19.928488
Myrmecophaga tridactyla	-56.19014	-19.928488
Myrmecophaga tridactyla	-56.19014	-19.928488
Myrmecophaga tridactyla	-56.19014	-19.928488
Myrmecophaga tridactyla	-49.42704	-20.88573
Myrmecophaga tridactyla	-49.63341	-21.00492
Myrmecophaga tridactyla	-49.89328	-22.35007
Myrmecophaga tridactyla	-49.88918	-22.62114
Myrmecophaga tridactyla	-49.75436	-21.24909
Myrmecophaga tridactyla	-49.7242	-21.18855
Myrmecophaga tridactyla	-49.44617	-20.89978
Myrmecophaga tridactyla	-49.33981	-20.68166
Myrmecophaga tridactyla	-49.72372	-21.1876
Myrmecophaga tridactyla	-49.46926	-20.90585
Myrmecophaga tridactyla	-49.67322	-21.08575
Myrmecophaga tridactyla	-49.78575	-21.61158
Myrmecophaga tridactyla	-49.33825	-20.73664
Myrmecophaga tridactyla	-49.33796	-20.7275
Myrmecophaga tridactyla	-49.88914	-22.51359
Myrmecophaga tridactyla	-49.78611	-21.28174
Myrmecophaga tridactyla	-49.50038	-20.91915
Myrmecophaga tridactyla	-49.72372	-21.1876
Myrmecophaga tridactyla	-49.32707	-20.52197
Myrmecophaga tridactyla	-49.2477	-20.40669
Myrmecophaga tridactyla	-49.3401	-20.67455
Myrmecophaga tridactyla	-49.21538	-20.34514
Myrmecophaga tridactyla	-49.49237	-20.91302
Myrmecophaga tridactyla	-49.3401	-20.67455
Myrmecophaga tridactyla	-49.63544	-21.00902
Myrmecophaga tridactyla	-49.27855	-20.43877
Myrmecophaga tridactyla	-49.27691	-20.43524
Myrmecophaga tridactyla	-49.29719	-20.47748
Myrmecophaga tridactyla	-49.71976	-21.17968
Myrmecophaga tridactyla	-49.33918	-20.74556
Myrmecophaga tridactyla	-49.58432	-20.96531
Myrmecophaga tridactyla	-49.31013	-20.49074
Myrmecophaga tridactyla	-49.54157	-20.9484
Myrmecophaga tridactyla	-49.62427	-20.99324
Myrmecophaga tridactyla	-49.57576	-20.96385
Myrmecophaga tridactyla	-51.03685	-21.10246
Myrmecophaga tridactyla	-50.60785	-21.20333
Myrmecophaga tridactyla	-51.08174	-21.07414
Myrmecophaga tridactyla	-51.2515	-20.96713
Myrmecophaga tridactyla	-50.98177	-21.13725
Myrmecophaga tridactyla	-50.79886	-21.20453
Myrmecophaga tridactyla	-50.66062284	-20.88973925
Myrmecophaga tridactyla	-51.17094706	-20.72228452
Myrmecophaga tridactyla	-50.96275866	-20.74438595
Myrmecophaga tridactyla	-50.932312	-20.765811
Myrmecophaga tridactyla	-51.25712372	-20.72084908
Myrmecophaga tridactyla	-51.25712372	-20.72084908
Myrmecophaga tridactyla	-51.17094706	-20.72228452
Myrmecophaga tridactyla	-50.96275866	-20.74438595
Myrmecophaga tridactyla	-51.16952841	-20.72478887
Myrmecophaga tridactyla	-51.16952841	-20.72478887
Myrmecophaga tridactyla	-50.922658	-20.925821
Myrmecophaga tridactyla	-51.25712372	-20.72084908
Myrmecophaga tridactyla	-51.25712372	-20.72084908
Myrmecophaga tridactyla	-50.922658	-20.925821
Myrmecophaga tridactyla	-50.922658	-20.925821
Myrmecophaga tridactyla	-50.96275866	-20.74438595
Myrmecophaga tridactyla	-50.93422905	-20.76809664
Myrmecophaga tridactyla	-50.59584722	-20.92617323
Myrmecophaga tridactyla	-50.42031468	-21.01919255
Myrmecophaga tridactyla	-50.43381751	-21.0448768
Myrmecophaga tridactyla	-50.43381751	-21.0448768
Myrmecophaga tridactyla	-50.59584722	-20.92617323
Myrmecophaga tridactyla	-50.43381751	-21.0448768
Myrmecophaga tridactyla	-51.25517345	-20.72047248
Myrmecophaga tridactyla	-51.27436176	-20.68270007
Myrmecophaga tridactyla	-51.27436176	-20.68270007
Myrmecophaga tridactyla	-50.40886802	-21.06217261
Myrmecophaga tridactyla	-50.40886802	-21.06217261
Myrmecophaga tridactyla	-50.93422905	-20.76809664
Myrmecophaga tridactyla	-50.93422905	-20.76809664
Myrmecophaga tridactyla	-50.96568762	-20.74783828
Myrmecophaga tridactyla	-51.27436176	-20.68270007
Myrmecophaga tridactyla	-51.27436176	-20.68270007
